time_ms,emg_raw,class,trial
1076,0,4,1
1080,0,4,1
1080,0,4,1
1084,0,4,1
1084,3,4,1
1088,0,4,1
1092,4,4,1
1092,10,4,1
1097,0,4,1
1097,0,4,1
1101,0,4,1
1101,7,4,1
1105,0,4,1
1105,0,4,1
1109,0,4,1
1110,1,4,1
1113,0,4,1
1113,0,4,1
1117,1,4,1
1121,0,4,1
1121,0,4,1
1125,0,4,1
1125,0,4,1
1129,0,4,1
1130,1,4,1
1134,0,4,1
1134,0,4,1
1138,0,4,1
1138,2,4,1
1142,1,4,1
1142,14,4,1
1146,0,4,1
1150,0,4,1
1150,1,4,1
1154,0,4,1
1155,0,4,1
1158,0,4,1
1159,0,4,1
1163,0,4,1
1163,0,4,1
1167,0,4,1
1167,0,4,1
1171,0,4,1
1171,0,4,1
1175,0,4,1
1179,0,4,1
1179,0,4,1
1183,0,4,1
1183,0,4,1
1187,5,4,1
1187,0,4,1
1191,0,4,1
1191,0,4,1
1195,0,4,1
1195,0,4,1
1199,0,4,1
1199,0,4,1
1204,0,4,1
1207,0,4,1
1207,3,4,1
1211,0,4,1
1211,15,4,1
1215,0,4,1
1215,0,4,1
1220,0,4,1
1220,10,4,1
1224,0,4,1
1224,0,4,1
1228,0,4,1
1228,0,4,1
1232,0,4,1
1236,0,4,1
1236,1,4,1
1240,0,4,1
1240,6,4,1
1244,0,4,1
1244,0,4,1
1248,0,4,1
1248,0,4,1
1252,0,4,1
1252,0,4,1
1256,5,4,1
1256,7,4,1
1261,0,4,1
1265,0,4,1
1265,2,4,1
1269,0,4,1
1269,0,4,1
1273,2,4,1
1273,4,4,1
1277,0,4,1
1277,0,4,1
1281,0,4,1
1281,0,4,1
1285,0,4,1
1285,1,4,1
1289,0,4,1
1294,0,4,1
1294,0,4,1
1298,0,4,1
1298,7,4,1
1301,0,4,1
1301,6,4,1
1305,0,4,1
1305,1,4,1
1310,2,4,1
1310,0,4,1
1314,0,4,1
1314,1,4,1
1318,0,4,1
1322,0,4,1
1322,2,4,1
1326,0,4,1
1326,1,4,1
1331,0,4,1
1331,0,4,1
1335,1,4,1
1335,0,4,1
1338,0,4,1
1338,0,4,1
1343,0,4,1
1343,0,4,1
1347,0,4,1
1351,0,4,1
1351,0,4,1
1355,0,4,1
1355,0,4,1
1359,0,4,1
1360,0,4,1
1363,0,4,1
1364,0,4,1
1367,0,4,1
1367,1,4,1
1372,0,4,1
1372,0,4,1
1376,0,4,1
1380,0,4,1
1380,2,4,1
1384,0,4,1
1384,0,4,1
1388,0,4,1
1388,6,4,1
1392,0,4,1
1392,0,4,1
1396,0,4,1
1396,0,4,1
1400,0,4,1
1400,7,4,1
1404,0,4,1
1408,0,4,1
1408,1,4,1
1412,0,4,1
1412,0,4,1
1416,0,4,1
1416,1,4,1
1420,0,4,1
1420,0,4,1
1424,0,4,1
1424,0,4,1
1428,0,4,1
1428,0,4,1
1433,0,4,1
1437,0,4,1
1437,0,4,1
1441,0,4,1
1441,4,4,1
1445,0,4,1
1445,0,4,1
1449,0,4,1
1450,0,4,1
1453,0,4,1
1453,0,4,1
1457,2,4,1
1457,7,4,1
1461,0,4,1
1465,0,4,1
1465,0,4,1
1469,0,4,1
1469,0,4,1
1473,0,4,1
1473,4,4,1
1478,4,4,1
1478,3,4,1
1481,0,4,1
1482,1,4,1
1486,0,4,1
1486,0,4,1
1490,1,4,1
1494,3,4,1
1494,0,4,1
1498,0,4,1
1498,0,4,1
1503,0,4,1
1503,0,4,1
1506,0,4,1
1506,0,4,1
1510,0,4,1
1510,5,4,1
1514,2,4,1
1514,0,4,1
1519,0,4,1
1522,0,4,1
1522,0,4,1
1527,0,4,1
1527,0,4,1
1531,0,4,1
1531,0,4,1
1535,0,4,1
1535,1,4,1
1539,0,4,1
1540,0,4,1
1544,0,4,1
1544,0,4,1
1548,0,4,1
1552,3,4,1
1552,0,4,1
1556,0,4,1
1556,1,4,1
1560,0,4,1
1560,0,4,1
1564,0,4,1
1564,0,4,1
1568,0,4,1
1568,4,4,1
1572,0,4,1
1572,0,4,1
1576,0,4,1
1580,0,4,1
1580,0,4,1
1584,0,4,1
1584,0,4,1
1588,0,4,1
1588,0,4,1
1592,0,4,1
1592,0,4,1
1596,0,4,1
1596,0,4,1
1600,0,4,1
1600,0,4,1
1604,0,4,1
1605,0,4,1
1608,1,4,1
1613,0,4,1
1613,0,4,1
1617,0,4,1
1618,5,4,1
1621,0,4,1
1622,0,4,1
1626,0,4,1
1626,0,4,1
1629,10,4,1
1629,0,4,1
1633,0,4,1
1637,0,4,1
1637,0,4,1
1641,0,4,1
1642,0,4,1
1646,0,4,1
1646,0,4,1
1650,0,4,1
1650,0,4,1
1654,0,4,1
1654,1,4,1
1658,0,4,1
1658,0,4,1
1662,0,4,1
1662,0,4,1
1666,0,4,1
1670,0,4,1
1670,0,4,1
1674,7,4,1
1675,1,4,1
1679,5,4,1
1679,12,4,1
1683,6,4,1
1683,0,4,1
1687,0,4,1
1687,0,4,1
1690,0,4,1
1694,0,4,1
1694,9,4,1
1699,17,4,1
1699,0,4,1
1703,4,4,1
1703,0,4,1
1707,0,4,1
1707,0,4,1
1711,0,4,1
1711,0,4,1
1715,0,4,1
1715,0,4,1
1719,0,4,1
1723,0,4,1
1723,0,4,1
1728,0,4,1
1728,0,4,1
1732,2,4,1
1732,2,4,1
1736,0,4,1
1736,0,4,1
1740,4,4,1
1740,0,4,1
1744,0,4,1
1744,0,4,1
1748,0,4,1
1752,1,4,1
1752,0,4,1
1756,0,4,1
1756,0,4,1
1760,0,4,1
1760,0,4,1
1764,0,4,1
1764,4,4,1
1768,0,4,1
1768,0,4,1
1776,0,4,1
1776,3,4,1
1776,0,4,1
1781,2,4,1
1781,0,4,1
1784,0,4,1
1784,5,4,1
1789,0,4,1
1789,0,4,1
1792,0,4,1
1792,0,4,1
1797,0,4,1
1797,0,4,1
1801,0,4,1
1801,0,4,1
1805,0,4,1
1809,0,4,1
1809,0,4,1
1813,0,4,1
1813,0,4,1
1817,0,4,1
1817,0,4,1
1821,0,4,1
1822,0,4,1
1826,6,4,1
1826,16,4,1
1830,0,4,1
1830,0,4,1
1834,0,4,1
1838,0,4,1
1838,0,4,1
1843,0,4,1
1843,15,4,1
1847,20,4,1
1847,0,4,1
1851,0,4,1
1851,3,4,1
1855,0,4,1
1855,0,4,1
1859,1,4,1
1859,0,4,1
1863,0,4,1
1867,0,4,1
1867,0,4,1
1871,0,4,1
1871,0,4,1
1875,0,4,1
1875,0,4,1
1879,2,4,1
1879,0,4,1
1883,4,4,1
1883,0,4,1
1887,0,4,1
1887,0,4,1
1892,0,4,1
1896,0,4,1
1896,0,4,1
1899,0,4,1
1899,0,4,1
1903,0,4,1
1903,0,4,1
1908,3,4,1
1908,8,4,1
1912,0,4,1
1912,0,4,1
1916,0,4,1
1916,4,4,1
1920,0,4,1
1924,0,4,1
1924,0,4,1
1928,0,4,1
1928,0,4,1
1932,0,4,1
1932,0,4,1
1936,0,4,1
1936,0,4,1
1940,0,4,1
1940,0,4,1
1944,0,4,1
1944,0,4,1
1948,0,4,1
1953,0,4,1
1953,0,4,1
1957,0,4,1
1957,3,4,1
1961,0,4,1
1961,0,4,1
1965,0,4,1
1965,11,4,1
1969,0,4,1
1969,0,4,1
1973,6,4,1
1973,0,4,1
1977,0,4,1
1981,0,4,1
1981,0,4,1
1986,0,4,1
1986,0,4,1
1989,8,4,1
1989,0,4,1
1994,0,4,1
1994,2,4,1
1998,0,4,1
1998,6,4,1
2002,7,4,1
2002,1,4,1
2006,0,4,1
2010,0,4,1
2010,0,4,1
2014,0,4,1
2014,0,4,1
2019,0,4,1
2019,13,4,1
2022,26,4,1
2023,25,4,1
2026,29,4,1
2026,14,4,1
2030,0,4,1
2035,0,4,1
2035,9,4,1
2038,3,4,1
2039,2,4,1
2043,8,4,1
2043,14,4,1
2047,0,4,1
2047,0,4,1
2051,16,4,1
2051,8,4,1
2055,0,4,1
2055,43,4,1
2059,40,4,1
2063,0,4,1
2064,51,4,1
2068,19,4,1
2068,2,4,1
2072,29,4,1
2072,5,4,1
2075,2,4,1
2076,0,4,1
2080,13,4,1
2080,9,4,1
2084,2,4,1
2088,0,4,1
2088,0,4,1
2092,16,4,1
2092,0,4,1
2096,2,4,1
2096,0,4,1
2100,24,4,1
2100,42,4,1
2105,12,4,1
2105,10,4,1
2109,0,4,1
2112,3,4,1
2113,0,4,1
2116,0,4,1
2116,4,4,1
2120,5,4,1
2120,0,4,1
2124,0,4,1
2124,1,4,1
2129,0,4,1
2129,10,4,1
2133,21,4,1
2133,0,4,1
2137,4,4,1
2141,0,4,1
2141,0,4,1
2146,18,4,1
2146,23,4,1
2150,0,4,1
2150,20,4,1
2154,0,4,1
2154,10,4,1
2158,6,4,1
2158,22,4,1
2162,30,4,1
2165,6,4,1
2165,16,4,1
2169,0,4,1
2169,5,4,1
2173,72,4,1
2174,0,4,1
2178,15,4,1
2178,20,4,1
2182,44,4,1
2182,0,4,1
2186,67,4,1
2190,39,4,1
2190,44,4,1
2194,0,4,1
2194,9,4,1
2198,4,4,1
2199,5,4,1
2203,26,4,1
2203,23,4,1
2207,8,4,1
2207,0,4,1
2211,0,4,1
2216,5,4,1
2216,11,4,1
2219,5,4,1
2219,41,4,1
2223,0,4,1
2223,0,4,1
2227,28,4,1
2227,28,4,1
2231,73,4,1
2231,46,4,1
2235,7,4,1
2240,16,4,1
2240,2,4,1
2244,16,4,1
2244,41,4,1
2248,0,4,1
2248,42,4,1
2252,17,4,1
2252,39,4,1
2256,54,4,1
2260,24,4,1
2260,46,4,1
2264,36,4,1
2264,0,4,1
2268,80,4,1
2268,0,4,1
2273,33,4,1
2273,0,4,1
2277,5,4,1
2277,1,4,1
2281,6,4,1
2281,20,4,1
2285,27,4,1
2289,16,4,1
2289,0,4,1
2293,12,4,1
2293,10,4,1
2297,0,4,1
2297,24,4,1
2300,0,4,1
2301,11,4,1
2305,39,4,1
2309,24,4,1
2309,29,4,1
2313,0,4,1
2313,55,4,1
2317,6,4,1
2317,32,4,1
2321,0,4,1
2321,3,4,1
2325,11,4,1
2325,0,4,1
2330,0,4,1
2333,18,4,1
2333,16,4,1
2338,15,4,1
2338,30,4,1
2341,14,4,1
2341,23,4,1
2347,11,4,1
2347,11,4,1
2350,11,4,1
2351,20,4,1
2354,7,4,1
2359,0,4,1
2359,0,4,1
2362,19,4,1
2362,1,4,1
2366,0,4,1
2366,16,4,1
2370,0,4,1
2370,0,4,1
2374,0,4,1
2374,8,4,1
2379,5,4,1
2382,14,4,1
2382,3,4,1
2387,0,4,1
2387,3,4,1
2391,4,4,1
2391,5,4,1
2395,0,4,1
2395,18,4,1
2399,4,4,1
2399,0,4,1
2403,0,4,1
2403,12,4,1
2407,0,4,1
2411,0,4,1
2411,10,4,1
2415,0,4,1
2415,10,4,1
2419,0,4,1
2420,2,4,1
2423,0,4,1
2424,0,4,1
2428,0,4,1
2428,16,4,1
2432,0,4,1
2436,23,4,1
2436,11,4,1
2440,5,4,1
2440,0,4,1
2444,7,4,1
2444,1,4,1
2449,1,4,1
2449,0,4,1
2453,0,4,1
2453,9,4,1
2457,10,4,1
2457,5,4,1
2461,0,4,1
2465,1,4,1
2465,4,4,1
2469,0,4,1
2469,1,4,1
2473,0,4,1
2474,2,4,1
2477,10,4,1
2478,0,4,1
2481,0,4,1
2481,2,4,1
2486,34,4,1
2486,8,4,1
2489,0,4,1
2493,0,4,1
2494,0,4,1
2498,0,4,1
2498,9,4,1
2502,6,4,1
2503,9,4,1
2506,0,4,1
2506,6,4,1
2510,2,4,1
2510,13,4,1
2514,0,4,1
2514,0,4,1
2518,0,4,1
2522,0,4,1
2522,0,4,1
2526,28,4,1
2526,40,4,1
2530,9,4,1
2530,32,4,1
2534,10,4,1
2534,0,4,1
2538,0,4,1
2538,0,4,1
2542,0,4,1
2546,0,4,1
2547,0,4,1
2551,12,4,1
2551,14,4,1
2555,0,4,1
2555,24,4,1
2559,11,4,1
2559,1,4,1
2563,35,4,1
2563,0,4,1
2567,5,4,1
2571,3,4,1
2571,0,4,1
2575,5,4,1
2575,0,4,1
2579,0,4,1
2579,0,4,1
2583,0,4,1
2583,0,4,1
2587,0,4,1
2588,0,4,1
2592,39,4,1
2592,22,4,1
2596,18,4,1
2600,0,4,1
2600,17,4,1
2604,17,4,1
2604,26,4,1
2608,11,4,1
2608,0,4,1
2612,4,4,1
2612,3,4,1
2616,6,4,1
2616,16,4,1
2620,0,4,1
2624,10,4,1
2624,4,4,1
2628,24,4,1
2628,1,4,1
2632,18,4,1
2632,2,4,1
2636,0,4,1
2636,0,4,1
2641,8,4,1
2641,4,4,1
2645,0,4,1
2645,6,4,1
2649,0,4,1
2653,8,4,1
2653,0,4,1
2657,0,4,1
2657,1,4,1
2661,4,4,1
2661,1,4,1
2665,45,4,1
2665,75,4,1
2669,18,4,1
2669,30,4,1
2674,32,4,1
2678,7,4,1
2678,0,4,1
2682,0,4,1
2682,0,4,1
2686,12,4,1
2686,3,4,1
2690,6,4,1
2690,2,4,1
2695,0,4,1
2695,0,4,1
2699,17,4,1
2699,0,4,1
2703,9,4,1
2707,0,4,1
2707,13,4,1
2711,0,4,1
2711,2,4,1
2715,0,4,1
2715,0,4,1
2719,11,4,1
2719,17,4,1
2723,7,4,1
2723,0,4,1
2727,0,4,1
2731,0,4,1
2731,7,4,1
2736,18,4,1
2736,0,4,1
2740,4,4,1
2740,2,4,1
2744,0,4,1
2744,0,4,1
2748,0,4,1
2748,34,4,1
2752,0,4,1
2752,6,4,1
2756,7,4,1
2760,0,4,1
2760,0,4,1
2764,0,4,1
2764,6,4,1
2768,19,4,1
2768,17,4,1
2772,15,4,1
2772,11,4,1
2776,15,4,1
2776,24,4,1
2780,0,4,1
2784,0,4,1
2784,1,4,1
2788,0,4,1
2788,0,4,1
2792,0,4,1
2792,4,4,1
2796,0,4,1
2796,0,4,1
2801,4,4,1
2801,0,4,1
2805,0,4,1
2805,8,4,1
2809,1,4,1
2813,38,4,1
2813,1,4,1
2817,2,4,1
2817,2,4,1
2821,1,4,1
2821,0,4,1
2825,19,4,1
2825,17,4,1
2829,0,4,1
2830,0,4,1
2833,0,4,1
2838,2,4,1
2838,0,4,1
2842,10,4,1
2842,0,4,1
2846,0,4,1
2846,16,4,1
2850,1,4,1
2850,12,4,1
2854,11,4,1
2854,0,4,1
2858,0,4,1
2858,0,4,1
2862,5,4,1
2866,24,4,1
2866,1,4,1
2870,0,4,1
2870,0,4,1
2874,0,4,1
2874,7,4,1
2878,9,4,1
2878,0,4,1
2883,2,4,1
2883,0,4,1
2887,0,4,1
2887,1,4,1
2891,0,4,1
2895,24,4,1
2895,0,4,1
2899,2,4,1
2899,10,4,1
2903,7,4,1
2903,0,4,1
2907,0,4,1
2907,10,4,1
2911,6,4,1
2911,0,4,1
2915,0,4,1
2919,0,4,1
2919,3,4,1
2924,10,4,1
2924,8,4,1
2928,0,4,1
2928,5,4,1
2932,0,4,1
2932,0,4,1
2936,8,4,1
2936,9,4,1
2940,10,4,1
2940,0,4,1
2944,5,4,1
2948,6,4,1
2948,0,4,1
2952,0,4,1
2952,6,4,1
2956,8,4,1
2956,0,4,1
2960,2,4,1
2960,12,4,1
2964,0,4,1
2964,0,4,1
2968,0,4,1
2972,15,4,1
2973,8,4,1
2977,23,4,1
2977,0,4,1
2981,1,4,1
2981,15,4,1
2985,0,4,1
2985,11,4,1
2989,0,4,1
2989,5,4,1
2993,0,4,1
2993,2,4,1
2997,4,4,1
3001,16,4,1
3001,11,4,1
3005,5,4,1
3005,0,4,1
3010,5,4,1
3010,12,4,1
3014,0,4,1
3014,7,4,1
3018,6,4,1
3018,13,4,1
3022,9,4,1
3026,0,4,1
3026,0,4,1
3030,0,4,1
3030,12,4,1
3034,17,4,1
3034,8,4,1
3038,0,4,1
3038,8,4,1
3042,9,4,1
3042,0,4,1
3046,0,4,1
3046,9,4,1
3050,2,4,1
3054,0,4,1
3055,6,4,1
3058,6,4,1
3059,0,4,1
3063,9,4,1
3063,3,4,1
3067,6,4,1
3067,0,4,1
3071,8,4,1
3071,21,4,1
3075,0,4,1
3075,4,4,1
3079,0,4,1
3083,6,4,1
3083,1,4,1
3087,16,4,1
3087,0,4,1
3091,12,4,1
3091,4,4,1
3095,6,4,1
3096,0,4,1
3099,0,4,1
3099,1,4,1
3104,4,4,1
3104,0,4,1
3108,6,4,1
3112,7,4,1
3112,1,4,1
3116,0,4,1
3116,9,4,1
3120,6,4,1
3120,24,4,1
3124,0,4,1
3124,18,4,1
3128,4,4,1
3128,0,4,1
3132,0,4,1
3136,0,4,1
3137,10,4,1
3141,11,4,1
3141,0,4,1
3145,0,4,1
3145,0,4,1
3149,10,4,1
3149,0,4,1
3153,0,4,1
3153,4,4,1
3157,0,4,1
3158,0,4,1
3161,0,4,1
3166,0,4,1
3166,6,4,1
3170,22,4,1
3170,24,4,1
3174,7,4,1
3174,0,4,1
3178,13,4,1
3178,8,4,1
3182,0,4,1
3182,0,4,1
3186,0,4,1
3190,3,4,1
3190,1,4,1
3194,5,4,1
3194,0,4,1
3198,15,4,1
3198,0,4,1
3202,0,4,1
3202,2,4,1
3206,0,4,1
3207,5,4,1
3210,0,4,1
3210,0,4,1
3214,0,4,1
3218,0,4,1
3218,5,4,1
3223,0,4,1
3223,3,4,1
3226,22,4,1
3226,0,4,1
3230,0,4,1
3231,0,4,1
3235,3,4,1
3235,0,4,1
3239,13,4,1
3239,17,4,1
3243,0,4,1
3247,4,4,1
3247,8,4,1
3251,28,4,1
3251,0,4,1
3255,0,4,1
3256,0,4,1
3259,5,4,1
3259,0,4,1
3263,0,4,1
3263,0,4,1
3267,0,4,1
3271,18,4,1
3271,0,4,1
3275,2,4,1
3275,0,4,1
3280,3,4,1
3280,8,4,1
3284,25,4,1
3284,0,4,1
3288,0,4,1
3288,0,4,1
3292,5,4,1
3292,0,4,1
3296,6,4,1
3299,2,4,1
3299,12,4,1
3304,0,4,1
3305,0,4,1
3308,2,4,1
3309,0,4,1
3313,8,4,1
3313,0,4,1
3317,0,4,1
3317,2,4,1
3321,0,4,1
3321,1,4,1
3325,0,4,1
3329,6,4,1
3329,0,4,1
3333,0,4,1
3333,0,4,1
3337,7,4,1
3337,7,4,1
3341,0,4,1
3341,6,4,1
3345,0,4,1
3346,3,4,1
3349,0,4,1
3350,0,4,1
3354,0,4,1
3358,1,4,1
3358,6,4,1
3362,0,4,1
3362,0,4,1
3366,5,4,1
3366,0,4,1
3370,0,4,1
3370,0,4,1
3374,0,4,1
3374,8,4,1
3378,6,4,1
3378,0,4,1
3382,0,4,1
3386,0,4,1
3386,1,4,1
3390,0,4,1
3390,0,4,1
3394,1,4,1
3395,5,4,1
3399,12,4,1
3399,0,4,1
3402,0,4,1
3403,0,4,1
3407,0,4,1
3407,3,4,1
3411,0,4,1
3415,0,4,1
3415,0,4,1
3419,4,4,1
3419,3,4,1
3423,0,4,1
3423,0,4,1
3427,0,4,1
3427,0,4,1
3431,0,4,1
3431,0,4,1
3435,0,4,1
3435,0,4,1
3439,0,4,1
3443,0,4,1
3443,0,4,1
3448,0,4,1
3448,0,4,1
3452,2,4,1
3452,8,4,1
3456,0,4,1
3456,0,4,1
3460,7,4,1
3460,2,4,1
3464,0,4,1
3465,0,4,1
3468,0,4,1
3472,3,4,1
3473,3,4,1
3477,0,4,1
3477,0,4,1
3481,0,4,1
3481,0,4,1
3485,8,4,1
3485,0,4,1
3489,0,4,1
3489,0,4,1
3493,0,4,1
3493,8,4,1
3497,0,4,1
3500,0,4,1
3501,0,4,1
3505,3,4,1
3505,12,4,1
3509,0,4,1
3509,0,4,1
3513,0,4,1
3514,0,4,1
3517,0,4,1
3518,4,4,1
3521,0,4,1
3522,0,4,1
3526,0,4,1
3530,10,4,1
3530,0,4,1
3534,1,4,1
3534,0,4,1
3538,2,4,1
3538,0,4,1
3542,15,4,1
3542,0,4,1
3546,0,4,1
3546,0,4,1
3550,0,4,1
3550,0,4,1
3554,0,4,1
3558,0,4,1
3558,4,4,1
3562,6,4,1
3563,0,4,1
3567,5,4,1
3567,0,4,1
3571,0,4,1
3571,1,4,1
3575,0,4,1
3575,0,4,1
3579,0,4,1
3579,0,4,1
3583,0,4,1
3587,0,4,1
3587,0,4,1
3591,4,4,1
3591,0,4,1
3595,0,4,1
3595,0,4,1
3599,0,4,1
3599,7,4,1
3604,0,4,1
3604,0,4,1
3607,0,4,1
3607,0,4,1
3611,11,4,1
3616,0,4,1
3616,0,4,1
3620,11,4,1
3620,1,4,1
3624,0,4,1
3624,0,4,1
3628,0,4,1
3628,0,4,1
3632,16,4,1
3632,0,4,1
3636,0,4,1
3636,0,4,1
3640,0,4,1
3644,15,4,1
3644,0,4,1
3648,2,4,1
3648,0,4,1
3652,5,4,1
3652,0,4,1
3656,0,4,1
3656,0,4,1
3661,0,4,1
3661,0,4,1
3665,0,4,1
3669,0,4,1
3669,0,4,1
3673,0,4,1
3673,3,4,1
3677,6,4,1
3677,4,4,1
3681,0,4,1
3681,0,4,1
3685,9,4,1
3685,1,4,1
3689,8,4,1
3689,0,4,1
3693,0,4,1
3697,16,4,1
3697,0,4,1
3702,0,4,1
3703,0,4,1
3706,20,4,1
3706,0,4,1
3710,0,4,1
3710,0,4,1
3714,0,4,1
3714,0,4,1
3719,0,4,1
3719,0,4,1
3722,0,4,1
3726,0,4,1
3727,1,4,1
3731,0,4,1
3731,2,4,1
3735,0,4,1
3735,0,4,1
3739,4,4,1
3739,0,4,1
3743,0,4,1
3743,0,4,1
3747,0,4,1
3747,15,4,1
3751,3,4,1
3755,6,4,1
3755,0,4,1
3759,0,4,1
3759,1,4,1
3763,0,4,1
3763,0,4,1
3767,0,4,1
3768,0,4,1
3771,8,4,1
3771,0,4,1
3775,0,4,1
3775,0,4,1
3779,2,4,1
3783,4,4,1
3783,0,4,1
3788,0,4,1
3788,0,4,1
3792,0,4,1
3792,1,4,1
3796,0,4,1
3796,0,4,1
3799,0,4,1
3799,0,4,1
3804,0,4,1
3804,0,4,1
3808,0,4,1
3812,0,4,1
3812,3,4,1
3816,2,4,1
3816,0,4,1
3820,1,4,1
3820,0,4,1
3824,4,4,1
3824,0,4,1
3828,0,4,1
3828,0,4,1
3833,0,4,1
3833,14,4,1
3837,0,4,1
3841,0,4,1
3841,0,4,1
3845,0,4,1
3845,3,4,1
3849,0,4,1
3849,1,4,1
3854,0,4,1
3854,0,4,1
3858,10,4,1
3858,0,4,1
3862,0,4,1
3862,0,4,1
3866,5,4,1
3870,0,4,1
3870,0,4,1
3874,19,4,1
3874,0,4,1
3878,17,4,1
3878,0,4,1
3882,0,4,1
3883,0,4,1
3886,0,4,1
3887,2,4,1
3890,0,4,1
3890,0,4,1
3894,6,4,1
3898,0,4,1
3898,0,4,1
3903,6,4,1
3903,0,4,1
3907,0,4,1
3907,0,4,1
3911,0,4,1
3911,0,4,1
3915,0,4,1
3915,0,4,1
3919,4,4,1
3919,0,4,1
3923,0,4,1
3927,0,4,1
3927,0,4,1
3931,34,4,1
3931,1,4,1
3935,3,4,1
3935,5,4,1
3939,0,4,1
3940,14,4,1
3943,0,4,1
3943,0,4,1
3947,0,4,1
3951,0,4,1
3952,0,4,1
3956,0,4,1
3956,0,4,1
3960,17,4,1
3960,16,4,1
3964,0,4,1
3964,0,4,1
3968,0,4,1
3968,0,4,1
3972,2,4,1
3972,0,4,1
3976,0,4,1
3980,0,4,1
3980,0,4,1
3984,4,4,1
3984,0,4,1
3988,0,4,1
3988,0,4,1
3992,0,4,1
3992,20,4,1
3996,0,4,1
3997,0,4,1
4001,0,4,1
4001,4,4,1
4005,0,4,1
4009,3,4,1
4009,0,4,1
4013,0,4,1
4013,11,4,1
4017,0,4,1
4017,0,4,1
4021,0,4,1
4021,0,4,1
4025,5,4,1
4025,0,4,1
4030,0,4,1
4030,1,4,1
4034,0,4,1
4037,0,4,1
4037,0,4,1
4041,14,4,1
4042,0,4,1
4046,1,4,1
4046,0,4,1
4049,0,4,1
4050,5,4,1
4054,0,4,1
4054,11,4,1
4058,0,4,1
4058,0,4,1
4062,0,4,1
4066,0,4,1
4066,10,4,1
4070,32,4,1
4070,8,4,1
4075,0,4,1
4075,5,4,1
4078,0,4,1
4078,0,4,1
4082,0,4,1
4082,0,4,1
4086,19,4,1
4090,0,4,1
4090,0,4,1
4095,0,4,1
4095,0,4,1
4099,5,4,1
4099,0,4,1
4103,0,4,1
4103,0,4,1
4108,0,4,1
4108,7,4,1
4112,0,4,1
4112,0,4,1
4116,0,4,1
4120,0,4,1
4120,8,4,1
4124,0,4,1
4124,0,4,1
4128,0,4,1
4128,0,4,1
4132,0,4,1
4132,0,4,1
4136,0,4,1
4136,0,4,1
4140,2,4,1
4140,0,4,1
4144,0,4,1
4148,0,4,1
4148,0,4,1
4152,18,4,1
4152,3,4,1
4157,3,4,1
4157,0,4,1
4161,0,4,1
4161,3,4,1
4165,0,4,1
4165,0,4,1
4169,0,4,1
4169,0,4,1
4173,12,4,1
4177,0,4,1
4177,0,4,1
4181,6,4,1
4181,0,4,1
4185,0,4,1
4185,0,4,1
4189,0,4,1
4189,0,4,1
4193,2,4,1
4193,0,4,1
4197,0,4,1
4197,0,4,1
4201,0,4,1
4205,5,4,1
4205,0,4,1
4209,0,4,1
4209,0,4,1
4214,0,4,1
4214,19,4,1
4218,3,4,1
4218,0,4,1
4222,17,4,1
4222,0,4,1
4226,0,4,1
4226,0,4,1
4230,0,4,1
4234,1,4,1
4234,0,4,1
4238,22,4,1
4238,0,4,1
4242,0,4,1
4242,0,4,1
4246,9,4,1
4246,0,4,1
4251,0,4,1
4251,0,4,1
4255,0,4,1
4258,10,4,1
4259,0,4,1
4263,0,4,1
4263,0,4,1
4267,13,4,1
4267,1,4,1
4271,0,4,1
4271,0,4,1
4275,0,4,1
4275,8,4,1
4279,0,4,1
4279,0,4,1
4283,0,4,1
4287,0,4,1
4287,23,4,1
4291,0,4,1
4291,0,4,1
4295,0,4,1
4295,0,4,1
4300,2,4,1
4300,0,4,1
4303,0,4,1
4303,0,4,1
4308,0,4,1
4308,4,4,1
4312,0,4,1
4316,0,4,1
4316,0,4,1
4321,0,4,1
4321,0,4,1
4324,0,4,1
4325,0,4,1
4328,0,4,1
4328,0,4,1
4333,0,4,1
4333,0,4,1
4337,0,4,1
4337,5,4,1
4341,7,4,1
4345,0,4,1
4345,0,4,1
4349,0,4,1
4349,0,4,1
4353,30,4,1
4353,0,4,1
4357,0,4,1
4357,0,4,1
4361,0,4,1
4361,12,4,1
4365,0,4,1
4365,0,4,1
4369,0,4,1
4374,0,4,1
4374,0,4,1
4378,17,4,1
4378,0,4,1
4381,0,4,1
4381,18,4,1
4386,0,4,1
4386,0,4,1
4389,0,4,1
4390,0,4,1
4394,12,4,1
4398,0,4,1
4398,0,4,1
4402,0,4,1
4402,4,4,1
4406,23,4,1
4406,0,4,1
4410,0,4,1
4410,0,4,1
4414,16,4,1
4414,2,4,1
4418,1,4,1
4418,0,4,1
4423,0,4,1
4427,0,4,1
4427,0,4,1
4431,0,4,1
4431,0,4,1
4435,0,4,1
4435,0,4,1
4439,0,4,1
4439,0,4,1
4443,0,4,1
4443,2,4,1
4447,0,4,1
4447,0,4,1
4452,0,4,1
4456,0,4,1
4456,6,4,1
4460,1,4,1
4460,0,4,1
4464,0,4,1
4464,0,4,1
4468,11,4,1
4468,0,4,1
4472,0,4,1
4472,0,4,1
4476,0,4,1
4476,10,4,1
4480,0,4,1
4484,0,4,1
4484,0,4,1
4488,8,4,1
4488,0,4,1
4492,5,4,1
4492,0,4,1
4496,0,4,1
4496,3,4,1
4500,0,4,1
4500,0,4,1
4505,0,4,1
4505,0,4,1
4508,11,4,1
4512,0,4,1
